지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
192,진주,2017-09-02,20.2,13.4,543,25.5,1456,,,,,,,5.8,320,1636,2.6,360,838,1,866,50,12.2,40,1419,63,14.2,1009.4,1014.2,2355,1011.4,1447,1012.9,12.9,6.1,1000,1.93,13.1,,,,,,,,26.2,11.3,,,,,,,,,,2.7,3.8,,,
192,진주,2017-09-03,21.5,13.7,556,28.3,1613,,,,,,,6.5,70,1420,3.3,110,1403,1.1,927,70,12.5,29,1318,61,14.6,1011.8,1016.7,2123,1013.4,1544,1015.3,12.8,11,1100,2.47,18.86,,,,,,,,28.6,11.5,,,,,,,,,,3.7,5.2,,,
192,진주,2017-09-04,21.8,18,426,26.8,1339,,,,,,,6.6,70,1245,3.3,70,1239,.9,765,360,15.6,46,1225,69.5,17.7,1012,1017.1,844,1013.7,1817,1015.4,12.8,4.3,1200,2.21,11.13,,,,,,,,26.4,16.9,,,,,,,,,,2.3,3.3,,,
192,진주,2017-09-05,21.5,18.8,125,24.2,1433,,.4,2205,.5,2153,.7,4.3,20,900,2.4,50,1210,.9,794,20,17,61,1124,76.3,19.3,1008.2,1014.9,1,1009.7,1604,1011.7,12.8,.1,1400,.67,4.82,,,,,,,,24.8,17.2,,,,,,,,,,1.2,1.7,1.5,,
192,진주,2017-09-06,20.8,17.8,2345,23.9,1416,,2.7,1811,8.8,1745,32.3,5.3,340,2009,2.4,360,2006,.6,510,20,18.4,76,1420,86.4,21.2,1004.4,1010.1,1,1006.2,1716,1007.8,12.7,0,1100,.62,3.49,,,,,,,,23,17.6,,,,,,,,,,.8,1.2,32.5,,
192,진주,2017-09-07,20.6,17.9,1,25.9,1627,,.3,329,.5,246,1,2.9,110,1755,1.7,140,1800,.5,462,200,17,61,1625,81,19.4,1004,1009.9,2351,1005.8,224,1007.4,12.7,3.7,1300,1.36,8.51,,,,,,,,23.1,16.3,,,,,,,,,,1.7,2.4,,,
192,진주,2017-09-08,22.3,16.1,616,30.1,1526,,,,,,,4.6,110,1211,2.6,110,1219,.5,450,160,16.5,35,1517,73.8,18.8,1007.7,1012.3,838,1009.3,1611,1011.2,12.7,9.6,1200,2.48,18.46,,,,,,,,25.2,14.9,,,,,,,,,,3.4,4.9,,,
192,진주,2017-09-09,22.2,16.8,618,30,1515,,,,,,,3.6,250,1929,2.2,230,1854,.7,615,270,15.7,32,1509,70.8,17.9,1009.5,1014.2,938,1011.4,1506,1012.9,12.6,8.8,1200,2.1,14.67,,,,,,,,24.5,15.4,,,,,,,,,,2.8,4,,,
192,진주,2017-09-10,22.6,16.9,511,29.7,1418,,,,,,,6.2,160,1235,3.3,110,1433,.9,769,110,15.9,32,1349,68.8,18.1,1010.3,1015.6,924,1011.4,2356,1013.7,12.6,6.4,1100,2.29,14.31,,,,,,,,25.8,15,,,,,,,,,,2.8,4,51,,
192,진주,2017-09-11,20.9,19.2,2400,23.7,1623,,5.2,1005,19,938,74.4,4.7,250,134,2.1,70,1701,.8,710,20,18.7,75,1700,87.5,21.5,1002.7,1011.4,1,1003.1,1319,1006.2,12.6,0,1300,.82,3.28,,,,,,,,22.2,17.6,,,,,,,,,,.9,1.4,23.4,,
192,진주,2017-09-12,22.9,17.2,2346,30.9,1522,,,,,,,4.7,270,1055,2.9,200,1608,.8,734,250,16.4,33,1529,70.5,18.7,1009.5,1015.7,2333,1009.4,1,1013,12.5,11.2,1200,2.5,18.19,,,,,,,,25.3,14.3,,,,,,,,,,3.6,5.1,,,
192,진주,2017-09-13,20.6,12.5,554,29.3,1440,,,,,,,5.7,50,1244,2.8,360,1059,.9,760,360,11.6,25,1526,62.9,13.8,1014.5,1019.6,2317,1015.7,1,1018,12.5,11.3,1200,2.53,18.76,,,,,,,,22.9,9.8,,,,,,,,,,3.8,5.4,,,
192,진주,2017-09-14,20.3,12.6,607,27.8,1452,,,,,,,7.4,90,1230,4.2,110,1236,1.2,1006,50,12.9,37,1415,65.5,14.9,1015.4,1020.6,658,1016.7,1555,1018.9,12.5,10.4,1200,2.51,17.89,,,,,,,,23.7,10.4,,,,,,,,,,3.4,4.8,,,
192,진주,2017-09-15,20,14.5,524,25,1325,,,,,,,8.6,70,1258,4.7,50,1303,1.5,1300,20,10.9,36,1455,58.8,13.2,1014.5,1019.9,610,1016.3,1526,1018.1,12.4,2.2,1300,1.51,10.38,,,,,,,,21.6,12.7,,,,,,,,,,3,4.3,,,
192,진주,2017-09-16,21.5,18.3,219,24.5,1414,,,,,,,6.8,360,708,3.4,20,1126,2.1,1845,360,12.5,49,1532,56.8,14.5,1008.8,1016.7,3,1008.9,2342,1012.3,12.4,1,1100,1.5,8.18,,,,,,,,21.5,16.1,,,,,,,,,,2.6,3.6,,,
192,진주,2017-09-17,22.2,17.6,2400,26.2,1530,,,,,,,10.4,20,1534,4.5,360,1542,2.4,2049,360,15.2,52,1533,65.9,17.3,1001.4,1008.9,1,1001.5,1521,1004.9,12.3,1.1,1300,1.54,6.59,,,,,,,,22.5,14.8,,,,,,,,,,2,2.9,,,
192,진주,2017-09-18,20.8,15.5,638,28.7,1538,,,,,,,5,160,1057,2.4,180,1104,.7,569,200,14.5,32,1542,71,16.6,1005.2,1010.6,2327,1005.8,7,1008.7,12.3,9.5,1100,2.28,15.38,,,,,,,,25,12.6,,,,,,,,,,2.8,4,,,
192,진주,2017-09-19,21.7,14,549,28.2,1408,,,,,,,6.8,160,1635,3,200,1515,1,900,160,15.7,43,1340,70.6,18,1007.6,1012.4,734,1009.4,1516,1011.1,12.3,7.7,1100,1.78,12.18,,,,,,,,24.4,12,,,,,,,,,,2.5,3.6,,,
192,진주,2017-09-20,20.6,13.5,2348,26,1558,,,,,,,8,160,234,3.2,180,153,.9,812,110,13.2,32,1545,65.4,15.3,1008.3,1014.2,2301,1010,443,1011.8,12.2,3,1300,1.31,8.5,,,,,,,,22.8,10.4,,,,,,,,,,1.9,2.7,,,
192,진주,2017-09-21,18.2,10.6,610,26.8,1520,,,,,,,5,50,1310,2.4,110,1244,.7,566,160,11.8,37,1439,70,13.9,1010.8,1015.8,851,1012.5,1522,1014.4,12.2,9.9,1200,2.13,14.77,,,,,,,,23,7.3,,,,,,,,,,2.5,3.6,,,
192,진주,2017-09-22,19.3,13.7,619,27.6,1531,,,,,,,4.9,250,1819,2.4,230,1851,.7,629,230,12.7,30,1433,70,14.8,1009.7,1014.8,1002,1011.1,1804,1013.3,12.2,9,1200,2.41,15.61,,,,,,,,24,11.2,,,,,,,,,,2.9,4.2,,,
192,진주,2017-09-23,19.6,13.9,445,27.2,1409,,,,,,,3.9,230,1552,2.2,160,1559,.7,564,160,13,35,1448,69.3,15,1012.5,1017.2,940,1014.6,1,1016.1,12.1,7.5,1100,1.88,12.49,,,,,,,,23.4,11.5,,,,,,,,,,2.2,3.2,,,
192,진주,2017-09-24,20.5,13.2,600,29.1,1510,,,,,,,6.2,160,1638,3.2,200,1557,.8,663,70,13.9,37,1318,69.8,15.9,1012.4,1017.8,835,1012.9,1545,1015.9,12.1,9.3,1200,2.23,14.62,,,,,,,,24.5,10.5,,,,,,,,,,2.8,4,,,
192,진주,2017-09-25,21.7,15.3,614,29.4,1322,,,,,,,5.6,110,1308,3.3,110,1312,.8,720,140,15.8,34,1338,72.5,18,1011.2,1016.4,1,1012.6,1538,1014.7,12.1,9.4,1200,2.21,14.78,,,,,,,,26,12.2,,,,,,,,,,2.9,4.1,,,
192,진주,2017-09-26,22.1,17.4,613,28.6,1327,,,,,,,6.5,110,1159,3.1,90,1207,1,905,50,14.3,29,1439,65,16.5,1009.2,1015.4,910,1010.4,2352,1012.7,12,10.6,1200,2.18,15.36,,,,,,,,26.5,15.2,,,,,,,,,,3.1,4.4,4.7,,
192,진주,2017-09-27,19.2,17.4,656,20.7,1447,,.9,405,1.5,348,8.2,5.9,20,1137,2.8,360,1505,1.4,1244,20,15.9,68,29,81.5,18,1002.5,1010.3,1,1003.1,1446,1006,12,0,1400,.88,3.36,,,,,,,,21.2,17.3,,,,,,,,,,1.1,1.5,3.5,,
192,진주,2017-09-28,20.1,12.1,2352,27.3,1427,,,,,,,7.1,320,1801,3.1,110,1016,1.1,954,270,12,28,1818,63,14.3,1006.5,1013.6,2343,1006.8,16,1010,11.9,8.6,1200,2.37,15.01,,,,,,,,22.9,9.7,,,,,,,,,,3,4.3,,,
192,진주,2017-09-29,15.8,9.9,616,23.3,1523,,,,,,,5.4,20,851,2.7,20,947,.8,711,20,5.9,20,1426,58.3,9.5,1014.4,1020.7,2346,1013.3,8,1018,11.9,10.2,1100,2.32,16.12,,,,,,,,21.6,6,,,,,,,,,,2.9,4.1,,,
192,진주,2017-09-30,15.7,7.2,638,26.5,1525,,,,,,,7,230,1243,3,180,1246,.7,637,320,5.4,11,1503,59.3,9.2,1019.4,1024.6,1003,1020.6,1,1023,11.9,10.6,1200,2.37,16.83,,,,,,,,21.6,4.3,,,,,,,,,,3.1,4.4,,,
192,진주,2017-10-01,14.9,9.5,225,18,1346,,1.7,2250,6.6,2238,25.3,3.9,290,1520,2.1,320,1544,.7,594,50,11.5,59,1032,81.1,13.8,1014,1023.1,1,1012.3,2356,1017.6,11.8,.1,1200,.66,3.37,,,,,,,,16.3,7.2,,,,,,,,,,.7,1,62.7,,
192,진주,2017-10-02,21.1,17.4,3,26.1,1338,,4.6,106,19.3,102,37.4,5.4,20,1617,2.4,20,1623,.8,703,20,17.3,62,1716,79.8,19.7,1006.1,1013.3,2338,1006.9,1428,1009.5,11.8,1.2,1300,1.78,7.08,,,,,,,,21.5,16.9,,,,,,,,,,1.6,2.2,,,
192,진주,2017-10-03,20.7,16.2,657,27.5,1440,,5.1,2027,10.2,2014,10.8,6.3,20,2016,3.6,50,2023,1,854,110,15.7,41,1344,75.6,17.9,1013,1019.8,2354,1013.1,7,1016.5,11.8,7.6,1300,1.99,12.85,,,,,,,,23.7,14.4,,,,,,,,,,2.4,3.4,10.8,,
192,진주,2017-10-04,18.6,16.1,524,24.2,1355,,,,,,,6.8,110,1531,3.5,90,1651,1.4,1239,360,12,41,1409,67,14.1,1018.9,1025.1,2314,1019.8,1,1022.5,11.7,5.9,1100,1.94,12.31,,,,,,,,21.9,15.5,,,,,,,,,,2.5,3.5,,,
192,진주,2017-10-05,16.9,14.4,2359,20.2,1022,,.3,1911,.9,2224,2.9,6.1,50,1351,3.7,70,1144,1.1,920,20,10.9,53,1010,68.6,13,1020.1,1025.2,825,1022.2,1453,1023.6,11.7,.4,1000,1.26,5.94,,,,,,,,18.5,13.9,,,,,,,,,,1.3,1.9,7.3,,
192,진주,2017-10-06,16.2,13.7,509,19.1,1607,,.6,1035,1.6,1035,7.8,3.8,20,1442,2.1,20,1447,.6,560,20,14,79,1555,87.3,16,1014.8,1022.6,4,1015.5,1713,1018.4,11.7,0,1400,.58,3.13,,,,,,,,18.4,13.7,,,,,,,,,,.7,1,3.4,,
192,진주,2017-10-07,18.8,13.9,604,24.5,1458,,0,,0,,0,4.2,20,1243,2.6,90,1510,.7,573,50,15.4,55,1550,82.4,17.6,1016.2,1021.9,2400,1017,12,1019.8,11.6,3.6,1000,1.38,9.33,,,,,,,,21.4,12,,,,,,,,,,1.6,2.3,,,
192,진주,2017-10-08,20.4,15.3,459,27.6,1351,,,,,,,5.6,270,1257,2.2,250,1304,.7,600,70,15.3,41,1331,75.4,17.4,1019.2,1024.6,825,1021.1,1524,1022.8,11.6,8.9,1200,2.21,14.79,,,,,,,,23.4,12.7,,,,,,,,,,2.6,3.7,,,
192,진주,2017-10-09,20.9,15.1,550,28.6,1421,,,,,,,4.4,140,1340,2.5,200,1348,.7,601,70,15.7,44,1304,75,17.8,1018.2,1024.3,748,1019.1,1739,1021.8,11.5,10.5,1200,2.13,14.14,,,,,,,,23.2,13.9,,,,,,,,,,2.4,3.5,,,
192,진주,2017-10-10,21.6,17,127,29.2,1435,,,,,,,3.3,320,1228,1.7,270,1318,.6,488,290,17.1,35,1434,78.3,19.6,1015.3,1020.8,830,1016.9,1558,1018.8,11.5,7.2,1200,2.11,13.34,,,,,,,,23.9,15.5,,,,,,,,,,2.4,3.4,,,
192,진주,2017-10-11,21.1,17.5,2400,26.6,1434,,,,,,,4.9,200,910,2.5,200,914,1,878,20,15.7,53,1435,72.8,17.9,1013.2,1018.9,2328,1014.5,1353,1016.7,11.5,2.1,1400,1.2,6.18,,,,,,,,22.6,16.3,,,,,,,,,,1.4,2.1,0,,
192,진주,2017-10-12,14.4,12.3,1512,18,24,,.8,1556,3.6,1813,18.6,6.8,320,1228,3.2,340,1236,1.2,1034,70,10.6,59,1100,79.1,12.8,1015.4,1020.1,842,1017.8,230,1019,11.4,0,1100,.15,1.1,,,,,,,,15.8,12.2,,,,,,,,,,.7,1,18.6,,
192,진주,2017-10-13,14.3,8.6,611,22.2,1604,,,,,,,5.6,90,1257,3.4,90,1301,1.1,949,50,4.8,23,1357,58.9,8.8,1016.8,1022.4,2206,1018.4,1423,1020.4,11.4,10.4,1200,2.24,15.39,,,,,,,,17.2,4.9,,,,,,,,,,2.8,4,,,
192,진주,2017-10-14,15.8,10.6,15,22,1552,,,,,,,6.6,360,1357,3.7,340,1518,1.2,1038,50,4.8,23,1601,50.1,8.7,1020.2,1026.5,2347,1021.4,1400,1023.8,11.4,6.3,1100,2.05,11.93,,,,,,,,17.3,9.4,,,,,,,,,,2.4,3.5,2.1,,
192,진주,2017-10-15,14.7,11.9,543,18,1539,,.4,439,1.5,439,2.8,5.4,50,1307,2.7,360,1340,.8,727,20,10.2,58,1543,75.8,12.5,1022.7,1028,903,1024.7,1403,1026.3,11.3,.5,1300,1.02,4.86,,,,,,,,16.6,11.7,,,,,,,,,,1.2,1.7,.7,,
192,진주,2017-10-16,15.6,11.6,2319,18.7,1413,,,,,,,6,20,1216,3,360,1217,1.3,1131,360,9,54,1044,66.1,11.5,1021.7,1027.2,924,1023.6,1450,1025.3,11.3,.1,1200,.69,4.09,,,,,,,,15.7,8.8,,,,,,,,,,1.1,1.5,,,
192,진주,2017-10-17,14.9,10.4,235,21.6,1323,,,,,,,5.8,90,1443,2.9,70,1450,.7,588,20,10.2,44,1431,75.4,12.4,1020.3,1025.7,836,1021.6,1642,1023.9,11.3,3.6,1300,1.5,7.46,,,,,,,,16.3,8.2,,,,,,,,,,1.5,2.2,,,
192,진주,2017-10-18,15.9,11.8,245,19,1242,,0,,0,,0,6.3,20,645,3.1,360,1204,1.4,1217,20,8.3,50,1235,61.9,11,1018.9,1024.6,818,1021,1514,1022.5,11.2,.1,1200,1.09,4.41,,,,,,,,15.8,9.3,,,,,,,,,,1.4,1.9,0,,
192,진주,2017-10-19,16.6,11.4,643,22.2,1341,,,,,,,6.9,340,1130,2.9,50,1257,1.2,1026,360,8.7,36,1340,61.4,11.3,1014.9,1021.2,1,1016.1,1423,1018.4,11.2,4.8,1100,2.08,10.58,,,,,,,,17.9,9.8,,,,,,,,,,2.1,3,,,
192,진주,2017-10-20,15.9,9.5,609,23.2,1405,,,,,,,6.5,340,1140,3,50,1514,.9,741,20,9.2,38,1505,68.6,11.7,1014.6,1019.6,855,1016.2,1511,1018.2,11.2,9.4,1100,2.15,13.04,,,,,,,,17.8,6.7,,,,,,,,,,2.4,3.4,,,
192,진주,2017-10-21,15.7,8.9,553,22.9,1440,,,,,,,8,340,1120,3.9,340,1217,1.4,1208,20,7.9,35,1651,62.9,10.6,1012.6,1018.6,1,1014.2,2359,1016.2,11.1,9.8,1100,2.04,12.83,,,,,,,,16.3,5.5,,,,,,,,,,3,4.3,,,
192,진주,2017-10-22,17.7,14.6,500,22.8,1335,,,,,,,11.5,340,1042,5.5,20,1536,3.4,2958,360,5.3,29,1459,45.4,8.9,1006.1,1014.2,1,1006.9,1542,1009.7,11.1,9.6,1200,2,12.56,,,,,,,,17,11.4,,,,,,,,,,3.9,5.5,,,
192,진주,2017-10-23,14.9,11.1,635,20.1,1421,,,,,,,6.6,20,6,3.4,110,1327,1.4,1201,360,3.4,28,1304,48.4,7.9,1013.6,1021.9,2352,1010.2,1,1017.2,11,9.3,1200,2.07,12.95,,,,,,,,16.9,6.1,,,,,,,,,,2.2,3.2,,,
192,진주,2017-10-24,11.4,7.3,2353,17.8,1525,,.1,,.1,,.1,3.1,360,1016,1.9,250,1105,.5,466,270,7.1,50,1518,76.4,10.1,1020.6,1025.7,2227,1021.9,1,1024.3,11,3.3,1300,1.18,5.54,,,,,,,,13.8,4,,,,,,,,,,.9,1.4,.1,,
192,진주,2017-10-25,11.3,4.3,710,21.1,1526,,,,,,,5.1,230,1310,1.8,160,1116,.5,474,70,5.6,32,1519,72.5,9.1,1021.1,1027,855,1022.8,1514,1024.7,11,9.9,1200,1.98,12.88,,,,,,,,14.4,1.5,,,,,,,,,,1.9,2.7,,,
192,진주,2017-10-26,11.8,5.3,450,21.2,1539,,,,,,,3.8,110,1310,2.2,110,1302,.6,507,70,6.5,29,1525,73.6,9.8,1018.1,1024.3,845,1019.3,1741,1021.7,11,6.1,1200,2.01,10.26,,,,,,,,15.3,2.5,,,,,,,,,,1.6,2.2,,,
192,진주,2017-10-27,13.1,7.1,532,22.9,1428,,,,,,,6,70,1331,2.9,90,1336,.7,584,70,6.6,25,1611,69.8,9.8,1016.1,1021,856,1017.8,1434,1019.7,10.9,9.5,1100,1.81,11.75,,,,,,,,15.4,3.8,,,,,,,,,,2,2.8,,,
192,진주,2017-10-28,16.1,8.3,217,20.8,1438,,,,,,,6.1,360,953,3.4,50,1328,1,896,360,10.2,55,1203,69.9,12.5,1015.4,1021.1,800,1016.8,2341,1019,10.9,2.3,900,1.27,6.76,,,,,,,,16.3,5.4,,,,,,,,,,1.5,2.2,,,
192,진주,2017-10-29,15.1,7.8,2329,22.3,1121,,,,,,,10.3,320,1423,5.5,340,1213,2.2,1886,340,3.1,21,1726,48.1,8.3,1011.4,1020,2351,1011.3,1342,1015,10.9,9.7,1100,1.84,11.33,,,,,,,,15.9,2.9,,,,,,,,,,3.5,5,,,
192,진주,2017-10-30,9,2,2400,17.8,1544,,,,,,,9.1,360,157,4.2,360,149,1.4,1194,20,-5.5,12,1545,39.9,4.1,1020.4,1026,2340,1020,1,1024.1,10.8,9.8,1200,2.07,13.55,,,,,,,,11.8,-1.5,,,,,,,,,,2.5,3.6,,,
192,진주,2017-10-31,8.1,-1.1,649,18.9,1425,,,,,,,4.8,110,1528,2.9,110,1531,.9,747,50,-1.3,21,1320,58,5.7,1021.5,1027.6,755,1023,1724,1025.2,10.8,9.7,1200,2.01,12.99,,,,,,,,10.9,-3.2,,,,,,,,,,2.2,3.1,,,
192,진주,2017-11-01,9.9,1,558,20,1503,,,,,,,3.7,250,1532,2.1,250,1428,.7,576,50,1,15,1435,61.9,6.7,1018.1,1024.3,1,1019.7,1609,1021.8,10.8,9.7,1200,1.97,12.53,,,,,,,,12.6,-1.9,,,,,,,,,,2.1,3,,,
192,진주,2017-11-02,11,4.4,622,19.7,1454,,,,,,,3.1,250,1327,1.7,270,1332,.5,440,50,5.9,37,1611,74,9.4,1015,1020.7,13,1016.4,1518,1018.7,10.7,9,1200,1.51,9.74,,,,,,,,13.9,1.9,,,,,,,,,,1.4,2.1,,,
192,진주,2017-11-03,12.1,4.8,649,21.6,1408,,,,,,,6.1,340,1619,3.1,340,1520,.8,702,320,5.1,38,1428,65.5,8.9,1015.7,1022.6,2346,1016.7,1428,1019.3,10.7,7.3,1200,1.77,10.05,,,,,,,,13.2,1.9,,,,,,,,,,2.2,3.1,,,
192,진주,2017-11-04,8.8,2.7,2358,16.2,1455,,,,,,,7.7,320,404,3.9,340,404,1.4,1228,360,-1.6,30,1512,51.5,5.5,1023.6,1029.8,2227,1022.7,1,1027.3,10.7,9.6,1200,1.92,12.16,,,,,,,,11.4,-.7,,,,,,,,,,1.8,2.6,,,
192,진주,2017-11-05,6.7,-.4,636,17.6,1536,,,,,,,3.3,110,1126,1.9,320,1321,.6,554,70,-.1,24,1345,67.4,6.1,1024.8,1030.6,809,1026.5,1527,1028.5,10.6,9.5,1200,1.92,12.2,,,,,,,,10,-4.3,,,,,,,,,,1.8,2.5,,,
192,진주,2017-11-06,8.2,-1.1,621,19,1422,,,,,,,5.1,230,1503,2.5,110,1414,.7,578,70,2.2,27,1401,71,7.4,1021.1,1027.6,1,1022,1753,1024.8,10.6,9.2,1200,1.86,11.66,,,,,,,,10.3,-5,,,,,,,,,,1.8,2.6,,,
192,진주,2017-11-07,13,3.7,341,19.4,1248,,,,,,,3.9,140,1841,2.1,180,1849,.6,538,180,8.3,46,1249,74.9,11.2,1018.1,1024.8,929,1019.3,2312,1021.8,10.6,4.7,1100,1.52,7.01,,,,,,,,12.8,.6,,,,,,,,,,1.2,1.6,,,
192,진주,2017-11-08,15.3,10.8,2329,22.8,1335,,,,,,,8,20,1427,4.1,360,1432,1.3,1147,340,3.8,16,1428,53.8,8.7,1015,1022,2359,1016.3,1333,1018.6,10.5,6.8,1200,1.75,9.8,,,,,,,,15.4,3.9,,,,,,,,,,2.7,3.9,,,
192,진주,2017-11-09,9.8,1.6,647,19.7,1408,,,,,,,4.4,250,1725,2.2,70,1149,.6,535,70,1.5,26,1207,61.4,6.9,1020.2,1025.8,913,1022,1,1023.9,10.5,9.3,1200,1.75,10.98,,,,,,,,11.5,-2.2,,,,,,,,,,1.8,2.6,,,
192,진주,2017-11-10,12.7,3.8,612,21,1433,,,,,,,9.4,290,1843,5.8,270,1851,1.8,1585,250,4.5,28,2318,61.1,8.7,1013.2,1023.8,1,1012.1,1702,1016.9,10.5,5.5,1000,1.35,7.35,,,,,,,,12.3,.4,,,,,,,,,,2.8,4,,,
192,진주,2017-11-11,8.6,1,2359,15.9,1519,,,,,,,9.8,340,349,5,360,355,1.9,1658,360,-6.8,15,1620,36.5,3.7,1016.5,1022.5,2337,1016,1,1020.2,10.5,9.4,1200,1.87,11.81,,,,,,,,10.7,-2.9,,,,,,,,,,2.2,3.1,,,
192,진주,2017-11-12,5.6,-1.8,543,16.1,1456,,,,,,,3.5,200,1548,1.6,230,1053,.6,533,70,-3.1,19,1449,58.9,4.9,1017.8,1023.6,824,1019.4,1833,1021.5,10.4,8.8,1300,1.54,9.79,,,,,,,,8.6,-5.8,,,,,,,,,,1.4,2,,,
192,진주,2017-11-13,8.1,-.5,628,16.2,1318,,,,,,,5.3,250,1413,2.2,180,1415,.6,526,160,2,41,1305,68.1,7.2,1014.6,1021,1,1015.5,1437,1018.2,10.4,5.9,1100,1.7,8.18,,,,,,,,9.9,-3,,,,,,,,,,1.3,1.8,,,
192,진주,2017-11-14,10.2,3.5,725,18.5,1345,,,,,,,7.1,340,1606,4.1,340,1615,1.1,967,340,-3,18,1144,47.9,5.3,1014.7,1020.6,2325,1016.2,1444,1018.4,10.4,9,1200,1.68,9.76,,,,,,,,10.7,-.8,,,,,,,,,,2.3,3.3,,,
192,진주,2017-11-15,6.1,-.2,604,14.3,1350,,,,,,,7.2,320,1358,3.5,290,1401,1.2,1002,90,-5.3,23,1801,49,4.2,1017.5,1023.9,2307,1018.8,1350,1021.3,10.3,8.9,1100,1.7,9.7,,,,,,,,7.7,-3.6,,,,,,,,,,1.8,2.6,,,
192,진주,2017-11-16,3.4,-2.7,643,11.9,1521,,,,,,,5.2,140,1544,2.8,110,1458,.7,587,140,-3.6,27,1522,64.4,4.7,1020.5,1026.3,807,1022.2,1424,1024.3,10.3,9.1,1200,1.73,10.69,,,,,,,,6.1,-7.3,,,,,,,,,,1.5,2.1,,,
192,진주,2017-11-17,5.9,-2.3,416,13.4,1337,,,,,,,3.6,110,1444,2.1,110,1445,.5,462,50,-1.9,27,1234,60.8,5.5,1016.1,1024.1,1,1016.6,2000,1019.8,10.3,5.8,1100,1.44,7.28,,,,,,,,6.5,-6.4,,,,,,,,,,1.4,2,,,
192,진주,2017-11-18,5.3,-.4,2354,9.9,443,,,,,,,11.4,360,1333,5.8,360,1339,2.8,2378,360,-13.9,11,1259,28.3,2.6,1015.6,1024.3,2342,1014.9,206,1019.3,10.3,8.9,1100,1.69,10.68,,,,,,,,7.2,-5.3,,,,,,,,,,3.1,4.4,,,
192,진주,2017-11-19,3.4,-1.3,32,9,1336,,,,,,,8.2,340,147,3.9,340,149,1.7,1434,360,-11.9,17,1005,33.3,2.5,1022.2,1028.5,816,1023.9,117,1026,10.2,7.8,1200,1.78,10.45,,,,,,,,5,-6,,,,,,,,,,1.8,2.6,,,
192,진주,2017-11-20,4.5,-.8,2331,11.1,1403,,,,,,,7.3,360,1600,3.9,340,1606,.8,722,20,-7.8,15,1546,43.6,3.5,1022.1,1028.1,2354,1023.5,1355,1025.9,10.2,9,1200,1.67,10.22,,,,,,,,7,-5,,,,,,,,,,1.9,2.7,,,
192,진주,2017-11-21,2.7,-4.3,702,12,1425,,,,,,,6.1,110,1319,3.4,110,1326,.7,637,50,-3.5,31,1333,67.6,4.8,1022.3,1029.2,834,1023.5,1703,1026.1,10.2,8.9,1200,1.71,10.7,,,,,,,,4.3,-9.1,,,,,,,,,,1.4,2,,,
192,진주,2017-11-22,6.5,-.8,46,13.3,1511,,,,,,,8.3,250,1545,4.7,250,1551,1.1,978,70,-1.2,29,2239,60.6,5.7,1015.2,1023.8,1,1015.3,1549,1019,10.2,2.3,1300,.89,5.07,,,,,,,,7.3,-3.7,,,,,,,,,,1.5,2.1,,,
192,진주,2017-11-23,3.5,-1.9,2342,9.2,1159,,,,,,0,9.5,270,1230,4.6,270,1238,1.6,1400,360,-7,31,1156,47.6,3.6,1017.7,1023.9,2204,1019,1,1021.5,10.1,5.4,1100,1.66,7.07,,,,,,,,4,-5.7,,,,,,,,,,1.3,1.8,0,,
192,진주,2017-11-24,2.3,-4.5,700,10.7,1418,,,,,,,12,230,1446,6.1,270,1437,1.9,1600,270,-6.6,22,1429,56.1,3.7,1021.1,1028.5,2355,1022.1,1342,1024.9,10.1,8.7,1200,1.48,9.43,,,,,,,,3.2,-8.7,,,,,,,,,,1.7,2.5,,,
192,진주,2017-11-25,2.9,-3.4,339,10.6,1401,,,,,,,7.3,230,1348,3.2,250,1351,.7,617,90,-2.4,41,1252,70.8,5.2,1023.6,1030.8,642,1024.1,2359,1027.4,10.1,7.2,1200,1.65,8.47,,,,,,,,3.7,-7.3,,,,,,,,,,1.1,1.6,,,
